id,_source_row,prediction_datetime,start_datetime,latitude,longitude,location_grid,distance_band,address,event_type,event_cause,veh_type,corridor,police_station,zone,junction,start_hour,start_dayofweek,start_month_number,is_weekend,is_morning_peak,is_evening_peak,is_peak_hour,is_night,peak_period,report_lag_minutes_clipped,distance_to_city_center_km,description,is_planned_event,is_public_or_vip_event,is_breakdown_event,is_accident_event,is_weather_or_visibility_event,is_road_condition_event,is_heavy_vehicle,has_blocked_word,has_jam_word,has_lane_word,has_full_blockage_phrase,has_partial_blockage_phrase,has_diversion_word,has_severity_word,has_tree_fall_word,target_road_closure,valid_duration_label,duration_band,road_closure_probability,predicted_label,road_closure_probability_is_history_fallback,predicted_duration_band,prediction_confidence,prob_short,prob_medium,prob_long,prob_very_long
FKID002977,2977,2024-03-26 00:10:47.919704+00:00,2024-03-26 00:07:44.422000+00:00,12.96612624,77.53547582,12.966_77.535,,,unplanned,vehicle_breakdown,others,west of chord road,vijayanagara,,,5.0,1.0,3.0,0,0,0,0,1,night,3.0582950666666666,6.435459856010452,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.0371146285982916,,0,short,0.5271032,0.5271032,0.47027203,0.00037235714,0.0022524204
FKID002986,2986,2024-03-26 00:24:22.578790+00:00,2024-03-26 00:23:50.487000+00:00,12.9627818,77.6283423,12.963_77.628,,,unplanned,pot_holes,,non-corridor,halasur,,,5.0,1.0,3.0,0,0,0,0,1,night,0.5348631666666667,3.785489592423756,,0,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.0280574742794885,,0,very_long,0.9828994,0.008708271,0.0033410257,0.00505136,0.9828994
FKID002982,2982,2024-03-26 02:39:15.404507+00:00,2024-03-26 02:38:08.692000+00:00,12.9684536,77.7015652,12.968_77.702,,,unplanned,vehicle_breakdown,heavy_vehicle,orr east 2,hal old airport,,,8.0,1.0,3.0,0,1,0,1,0,morning_peak,1.1118751166666667,11.595822599135158,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0300958242491985,,0,medium,0.8932744,0.10361581,0.8932744,0.001091899,0.0020178887
FKID002987,2987,2024-03-26 03:11:52.631731+00:00,2024-03-26 03:11:09.499000+00:00,12.9379245,77.7464862,12.938_77.746,,,unplanned,construction,,non-corridor,whitefield,,,8.0,1.0,3.0,0,1,0,1,0,morning_peak,0.71887885,16.879685137834617,,0,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.0613550479548983,,0,very_long,0.73581046,0.07079453,0.077814244,0.11558077,0.73581046
FKID002990,2990,2024-03-26 03:35:12.852428+00:00,2024-03-26 03:34:06.446000+00:00,13.0193283,77.7087117,13.019_77.709,,,unplanned,vehicle_breakdown,bmtc_bus,non-corridor,k.r. pura,,,9.0,1.0,3.0,0,1,0,1,0,morning_peak,1.1067738,13.454584207767468,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.089887280321106,,0,medium,0.5149115,0.48228925,0.5149115,0.00024500932,0.002554221
FKID002988,2988,2024-03-26 04:08:01.935756+00:00,2024-03-26 04:07:29.183000+00:00,12.9162014,77.6326542,12.916_77.633,,,unplanned,vehicle_breakdown,bmtc_bus,orr east 1,hsr layout,,,9.0,1.0,3.0,0,1,0,1,0,morning_peak,0.5458792666666666,7.413014680812996,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0508831924171247,,0,short,0.50136316,0.50136316,0.49426597,0.0003870753,0.003983808
FKID002994,2994,2024-03-26 04:27:15.766116+00:00,2024-03-26 04:24:41.419000+00:00,12.9370382,77.6266992,12.937_77.627,,,unplanned,vehicle_breakdown,others,irr(thanisandra road),adugodi,,,9.0,1.0,3.0,0,1,0,1,0,morning_peak,2.5724519333333333,5.1835169438805,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.0404587595693461,,0,medium,0.7786263,0.2200765,0.7786263,0.00018489543,0.0011122985
FKID002993,2993,2024-03-26 04:36:25.848496+00:00,2024-03-26 04:35:51.261000+00:00,12.9766207,77.5992578,12.977_77.599,,,unplanned,water_logging,,old madras road,cubbon park,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,0.5764582666666667,0.7525932386351903,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.0338414753911636,,0,very_long,0.94350004,0.030785743,0.0145364255,0.011177771,0.94350004
FKID002995,2995,2024-03-26 04:39:29.273030+00:00,2024-03-26 04:38:58.645000+00:00,12.9766094,77.6017677,12.977_77.602,,,unplanned,water_logging,,old madras road,cubbon park,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,0.5104671666666667,0.9557616722169056,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.0358472305780052,,0,very_long,0.8953003,0.07929989,0.016767625,0.008632156,0.8953003
FKID002991,2991,2024-03-26 04:41:10.463563+00:00,2024-03-26 04:39:18.421000+00:00,13.0041957,77.7569011,13.004_77.757,,,unplanned,construction,,non-corridor,mahadevapura,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,1.86737605,17.955001673919767,,0,0,0,0,0,1,0,0,1,,,,,,,,,very_long,0.0872027981895038,,0,very_long,0.82338876,0.04354314,0.053523805,0.07954426,0.82338876
FKID002997,2997,2024-03-26 04:42:26.251604+00:00,2024-03-26 04:41:29.516000+00:00,13.010229,77.6980676,13.01_77.698,,,unplanned,water_logging,,non-corridor,k.r. pura,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,0.9455934,12.005321749116222,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.1087540696323273,,0,very_long,0.9692151,0.0068870476,0.008214411,0.015683496,0.9692151
FKID003000,3000,2024-03-26 04:44:22.292084+00:00,2024-03-26 04:43:46.232000+00:00,12.9639847,77.581597,12.964_77.582,,,unplanned,water_logging,,mysore road,halasuru gate,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,0.6010014,1.6438678599308598,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.17488067460049,,0,very_long,0.96326196,0.012435518,0.00980963,0.01449289,0.96326196
FKID003003,3003,2024-03-26 04:45:43.739017+00:00,2024-03-26 04:45:01.257000+00:00,12.9640463,77.5817789,12.964_77.582,,,unplanned,water_logging,,mysore road,halasuru gate,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,0.7080336166666666,1.6234507355083072,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.1848453089391074,,0,very_long,0.9617683,0.014177474,0.012020247,0.012033884,0.9617683
FKID002999,2999,2024-03-26 04:52:52.513384+00:00,2024-03-26 04:50:51.053000+00:00,13.0089596,77.5488656,13.009_77.549,,,unplanned,water_logging,,west of chord road,malleshwaram,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,2.024339733333333,6.46623834072154,,0,0,0,0,1,0,0,1,0,,,,,,,,,medium,0.0883402054117267,,0,very_long,0.86432725,0.07158445,0.027550114,0.036538213,0.86432725
FKID003006,3006,2024-03-26 04:52:53.843836+00:00,2024-03-26 04:48:15.987000+00:00,12.967788,77.5745468,12.968_77.575,,,unplanned,water_logging,,mysore road,chamarajpet,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,4.6309472666666665,2.213885958774331,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.180534164518162,,0,very_long,0.94086,0.019620158,0.025084512,0.014435313,0.94086
FKID003004,3004,2024-03-26 04:53:10.077816+00:00,2024-03-26 04:42:47.931000+00:00,12.9931441,77.5958339,12.993_77.596,,,unplanned,water_logging,,non-corridor,high ground,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,10.3691136,2.399322467882196,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.1283323747230648,,0,very_long,0.94325626,0.034164507,0.0136462245,0.008932985,0.94325626
FKID003008,3008,2024-03-26 04:53:20.230820+00:00,2024-03-26 04:48:52.183000+00:00,13.01464435,77.58385933,13.015_77.584,,,unplanned,water_logging,,bellary road 1,sadashivanagar,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,4.467463666666666,4.925755103617768,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.160732945923198,,0,very_long,0.954809,0.007605231,0.018095937,0.019489855,0.954809
FKID003012,3012,2024-03-26 04:54:07.403642+00:00,2024-03-26 04:52:37.513000+00:00,12.9829821,77.6107336,12.983_77.611,,,unplanned,water_logging,,cbd 1,shivajinagar,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,1.498177366666667,2.158209694389283,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0617623797265056,,0,very_long,0.9593697,0.0162341,0.017123275,0.0072729304,0.9593697
FKID003011,3011,2024-03-26 04:55:37.864945+00:00,2024-03-26 04:50:06.556000+00:00,13.0034026,77.5839578,13.003_77.584,,,unplanned,water_logging,,bellary road 1,sadashivanagar,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,5.52181575,3.719535114458473,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.165759854696318,,0,very_long,0.88944733,0.022942992,0.040797956,0.04681175,0.88944733
FKID003013,3013,2024-03-26 04:58:27.379450+00:00,2024-03-26 04:57:36.348000+00:00,13.0089012,77.5489998,13.009_77.549,,,unplanned,tree_fall,,west of chord road,malleshwaram,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,0.8505241666666666,6.450925536108607,,0,0,0,0,0,0,0,1,0,,,,,,,,,medium,0.1200021649980666,,0,very_long,0.8059813,0.12824365,0.05997752,0.0057975417,0.8059813
FKID003015,3015,2024-03-26 04:58:47.296495+00:00,2024-03-26 04:55:22.661000+00:00,12.9830126,77.6108912,12.983_77.611,,,unplanned,water_logging,,cbd 1,shivajinagar,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,3.4105915833333333,2.17404278065605,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0801489046737683,,0,very_long,0.9452256,0.0222246,0.020908661,0.011641119,0.9452256
FKID003014,3014,2024-03-26 04:58:53.355365+00:00,2024-03-26 04:56:59.818000+00:00,12.9987856,77.5839664,12.999_77.584,,,unplanned,water_logging,,bellary road 1,sadashivanagar,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,1.8922894166666664,3.2350295365220134,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.1076677995909119,,0,very_long,0.9605931,0.007783431,0.014624446,0.016998956,0.9605931
FKID003017,3017,2024-03-26 05:05:06.044034+00:00,2024-03-26 05:00:36.512000+00:00,12.9881078,77.5775497,12.988_77.578,,,unplanned,water_logging,,non-corridor,sheshadripuram,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,4.492200566666667,2.6043220039550765,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.1824924199164345,,0,very_long,0.9551674,0.02444142,0.0077674743,0.012623694,0.9551674
FKID003022,3022,2024-03-26 05:06:44.070197+00:00,2024-03-26 05:02:41.309000+00:00,12.9619521,77.5123293,12.962_77.512,,,unplanned,accident,,non-corridor,jnanabharathi,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,4.04601995,8.97912894062177,,0,0,0,1,0,0,0,1,0,,,,,,,,,short,0.0558601781136535,,0,short,0.6723747,0.6723747,0.3099572,0.0023313113,0.015336761
FKID003029,3029,2024-03-26 05:10:30.521419+00:00,2024-03-26 05:09:16.099000+00:00,13.0399769,77.6243276,13.04_77.624,,,unplanned,pot_holes,,hennur main road,k.g. halli,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,1.24037365,8.257203792415206,,0,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.0501537175335326,,0,very_long,0.97598755,0.014891615,0.0054014227,0.0037194544,0.97598755
FKID003031,3031,2024-03-26 05:11:12.891889+00:00,2024-03-26 05:09:21.125000+00:00,13.0627643,77.6334517,13.063_77.633,,,unplanned,water_logging,,hennur main road,hennuru,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,1.8627814833333327,10.976129094622303,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0596240659727566,,0,very_long,0.9772389,0.009235588,0.007836602,0.0056889555,0.9772389
FKID003021,3021,2024-03-26 05:11:35.271514+00:00,2024-03-26 05:10:06.110000+00:00,12.9682004,77.5678526,12.968_77.568,,,unplanned,water_logging,,non-corridor,chamarajpet,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,1.4860252333333333,2.9228463986221795,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.1017684451740156,,0,very_long,0.95698535,0.022962838,0.009615099,0.010436703,0.95698535
FKID003023,3023,2024-03-26 05:12:25.041297+00:00,2024-03-26 05:12:02.328000+00:00,13.0064763,77.5789771,13.006_77.579,,,unplanned,water_logging,,non-corridor,sadashivanagar,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,0.37855495,4.23140285892505,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.0900541429589209,,0,very_long,0.9606481,0.019711567,0.008508728,0.011131614,0.9606481
FKID003027,3027,2024-03-26 05:17:02.981399+00:00,2024-03-26 05:15:48.808000+00:00,12.9634044,77.567458,12.963_77.567,,,unplanned,water_logging,,mysore road,chamarajpet,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,1.2362233166666667,3.07903623950858,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.1305037417244429,,0,very_long,0.9397224,0.02976477,0.019168517,0.011344321,0.9397224
FKID003028,3028,2024-03-26 05:19:58.295342+00:00,2024-03-26 05:16:36.589000+00:00,12.9832125,77.5306249,12.983_77.531,,,unplanned,water_logging,,magadi road,kamakshipalya,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,3.3617723666666666,7.051250668180431,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0608314738038203,,0,very_long,0.9501856,0.02921789,0.012850775,0.0077456976,0.9501856
FKID003026,3026,2024-03-26 05:22:38.376246+00:00,2024-03-26 05:18:59.663000+00:00,13.0240615,77.6432044,13.024_77.643,,,unplanned,water_logging,,orr north 1,banaswadi,,,10.0,1.0,3.0,0,1,0,1,0,morning_peak,3.6452207666666654,7.858808601924727,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.2397299433317259,,0,very_long,0.86246836,0.060558483,0.043191195,0.03378196,0.86246836
FKID003024,3024,2024-03-26 05:30:52.617169+00:00,2024-03-26 05:30:28.720000+00:00,12.9708832,77.6047263,12.971_77.605,,,unplanned,water_logging,,mysore road,ashok nagar,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,0.39828615,1.100152091016225,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.0602681295678159,,0,very_long,0.9685081,0.013479695,0.0065906453,0.011421613,0.9685081
FKID003038,3038,2024-03-26 05:31:46.590719+00:00,2024-03-26 05:31:20.069000+00:00,13.0197254,77.5525224,13.02_77.553,,,unplanned,water_logging,,tumkur road,yeshwanthpura,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,0.44202865,7.029985072515411,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.0382791476512203,,0,very_long,0.9277061,0.045544475,0.010677087,0.01607239,0.9277061
FKID003025,3025,2024-03-26 05:31:54.706965+00:00,2024-03-26 05:31:06.393000+00:00,13.0240532,77.6431852,13.024_77.643,,,unplanned,water_logging,,orr north 1,banaswadi,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,0.80523275,7.856729705623319,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.069502296049539,,0,very_long,0.92333347,0.033191837,0.019897452,0.023577267,0.92333347
FKID003030,3030,2024-03-26 05:33:08.989868+00:00,2024-03-26 05:31:19.848000+00:00,13.022868,77.6396443,13.023_77.64,,,unplanned,tree_fall,,orr north 1,banaswadi,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.819031133333333,7.50443569321368,,0,0,0,0,0,0,0,1,0,,,,,,,,,medium,0.3723279406612565,,0,very_long,0.79275686,0.052512985,0.11660141,0.038128737,0.79275686
FKID003035,3035,2024-03-26 05:34:23.200205+00:00,2024-03-26 05:33:04.122000+00:00,12.9872808,77.5187908,12.987_77.519,,,unplanned,tree_fall,,magadi road,kamakshipalya,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.3179700833333332,8.397248047577936,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.2530542272077762,,0,very_long,0.7458988,0.16000722,0.079796575,0.014297429,0.7458988
FKID003042,3042,2024-03-26 05:34:33.453236+00:00,2024-03-26 05:33:55.614000+00:00,13.0937436,77.5969989,13.094_77.597,,,unplanned,road_conditions,,bellary road 2,yelahanka,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,0.6306539333333333,13.584234647017222,,0,0,0,0,0,1,0,0,0,,,,,,,,,short,0.0369022588539964,,0,very_long,0.93580496,0.02178677,0.024126308,0.018282007,0.93580496
FKID003036,3036,2024-03-26 05:34:53.546512+00:00,2024-03-26 05:34:20.233000+00:00,13.00129,77.6188442,13.001_77.619,,,unplanned,tree_fall,,airport new south road,pulikeshinagar(f.town),,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,0.5552252000000001,4.218957032752857,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.1674252757318047,,0,very_long,0.8436365,0.10338955,0.046882734,0.00609122,0.8436365
FKID003041,3041,2024-03-26 05:35:34.508841+00:00,2024-03-26 05:34:28.051000+00:00,12.9926313,77.5544413,12.993_77.554,,,unplanned,tree_fall,,non-corridor,rajajinagar,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.1076306833333334,4.9399199139402015,,0,0,0,0,0,0,0,1,0,,,,,,,,,very_long,0.4278102745492239,,0,very_long,0.85124195,0.08119271,0.050651573,0.016913781,0.85124195
FKID003040,3040,2024-03-26 05:45:08.018279+00:00,2024-03-26 05:43:34.821000+00:00,13.0927037,77.5972946,13.093_77.597,,,unplanned,water_logging,,bellary road 2,yelahanka,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.5532879833333333,13.469280554875148,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.076581190605874,,0,very_long,0.94564414,0.006127289,0.02950379,0.018724794,0.94564414
FKID003037,3037,2024-03-26 05:50:15.433201+00:00,2024-03-26 05:48:29.568000+00:00,13.0611979,77.5763089,13.061_77.576,,,unplanned,tree_fall,,non-corridor,kodigehalli,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.7644200166666666,10.15799341161655,,0,0,0,0,0,0,0,0,0,,,,,,,,,medium,0.4450394715816975,,0,very_long,0.7436057,0.0865487,0.14365488,0.026190737,0.7436057
FKID003039,3039,2024-03-26 05:53:55.284095+00:00,2024-03-26 05:52:51.002000+00:00,13.0045716,77.5607559,13.005_77.561,,,unplanned,tree_fall,,non-corridor,malleshwaram,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.07136825,5.185418985524961,,0,0,0,0,0,0,0,1,0,,,,,,,,,very_long,0.4104618216379579,,0,very_long,0.84493595,0.08751478,0.053821534,0.013727737,0.84493595
FKID003043,3043,2024-03-26 05:57:01.502421+00:00,2024-03-26 05:54:31.447000+00:00,13.1105663,77.5800726,13.111_77.58,,,unplanned,water_logging,,non-corridor,yelahanka,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,2.5009236833333333,15.532276299596544,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.0508290251999767,,0,very_long,0.9242298,0.008105907,0.019433817,0.048230454,0.9242298
FKID003051,3051,2024-03-26 05:58:38.978127+00:00,2024-03-26 05:57:13.210000+00:00,13.0962749,77.5952301,13.096_77.595,,,unplanned,water_logging,,bellary road 2,yelahanka,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.4294687833333335,13.863384403140996,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0518913592279773,,0,very_long,0.91927963,0.008793378,0.034235194,0.037691746,0.91927963
FKID003048,3048,2024-03-26 06:02:15.684822+00:00,2024-03-26 06:01:25.783000+00:00,13.040345,77.55721,13.04_77.557,,,unplanned,water_logging,,non-corridor,jalahalli,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,0.8316970333333333,8.651136419362492,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.0358233492203197,,0,very_long,0.91616964,0.023535274,0.010772758,0.049522277,0.91616964
FKID003047,3047,2024-03-26 06:07:32.024634+00:00,2024-03-26 06:07:14.515000+00:00,13.0432139,77.5990018,13.043_77.599,,,unplanned,pot_holes,,orr north 1,hebbala,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,0.2918272333333333,7.977369967596332,,0,0,0,0,0,1,0,0,0,,,,,,,,,medium,0.0275979309294176,,0,very_long,0.896498,0.08076562,0.010319061,0.012417345,0.896498
FKID003050,3050,2024-03-26 06:10:38.992465+00:00,2024-03-26 06:09:10.690000+00:00,13.0419043,77.6226541,13.042_77.623,,,unplanned,water_logging,,hennur main road,hennuru,,,11.0,1.0,3.0,0,1,0,1,0,morning_peak,1.47170775,8.387562494204326,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0661341763930144,,0,very_long,0.9728448,0.009439067,0.010005255,0.0077109286,0.9728448
FKID003057,3057,2024-03-26 06:38:39.873962+00:00,2024-03-26 06:36:21.487000+00:00,13.0199917,77.7093317,13.02_77.709,,,unplanned,vehicle_breakdown,lcv,non-corridor,k.r. pura,,,12.0,1.0,3.0,0,0,0,0,0,off_peak,2.306449366666667,13.545457503507286,,0,0,1,0,0,0,0,0,1,,,,,,,,,short,0.0393980088833231,,0,short,0.70647764,0.70647764,0.28962508,0.001408187,0.0024891489
FKID003061,3061,2024-03-26 06:43:17.218773+00:00,2024-03-26 06:41:58.329000+00:00,13.0426282,77.6108847,13.043_77.611,,,unplanned,vehicle_breakdown,bmtc_bus,orr north 1,hebbala,,,12.0,1.0,3.0,0,0,0,0,0,off_peak,1.31482955,8.092640177619332,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0293355753506718,,0,medium,0.66702896,0.33019206,0.66702896,0.00019270755,0.0025862604
FKID003062,3062,2024-03-26 06:57:42.933228+00:00,2024-03-26 06:56:35.043000+00:00,12.936178,77.7079737,12.936_77.708,,,unplanned,water_logging,,non-corridor,whitefield,,,12.0,1.0,3.0,0,0,0,0,0,off_peak,1.1315038,12.901683501466715,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0815194846289332,,0,very_long,0.9141314,0.030058458,0.02449703,0.031313088,0.9141314
FKID003063,3063,2024-03-26 07:07:52.927201+00:00,2024-03-26 07:05:31.449000+00:00,12.9900517,77.5048161,12.99_77.505,,,unplanned,vehicle_breakdown,bmtc_bus,magadi road,kamakshipalya,,,12.0,1.0,3.0,0,0,0,0,0,off_peak,2.357970016666667,9.942391896621055,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0357409359495967,,0,short,0.5862718,0.5862718,0.4121802,0.0003661582,0.0011818345
FKID003070,3070,2024-03-26 07:11:55.664597+00:00,2024-03-26 07:11:35.133000+00:00,13.04331,77.561475,13.043_77.561,,,unplanned,water_logging,,orr north 2,jalahalli,,,12.0,1.0,3.0,0,0,0,0,0,off_peak,0.3421932833333334,8.744194019058453,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.02882597775057,,0,very_long,0.95405483,0.021398038,0.0066875853,0.017859558,0.95405483
FKID003066,3066,2024-03-26 07:12:12.440954+00:00,2024-03-26 07:10:09.359000+00:00,12.9212016,77.5602316,12.921_77.56,,,unplanned,others,,orr west 1,banashankari,,,12.0,1.0,3.0,0,0,0,0,0,off_peak,2.0513659,6.72880683652061,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.1085929305352925,,0,very_long,0.8342965,0.037143197,0.10542258,0.023137653,0.8342965
FKID003064,3064,2024-03-26 07:25:04.976118+00:00,2024-03-26 07:23:24.676000+00:00,12.9833208,77.5488038,12.983_77.549,,,unplanned,road_conditions,,west of chord road,magadi road,,,12.0,1.0,3.0,0,0,0,0,0,off_peak,1.6716686333333333,5.130535899555322,,0,0,0,0,0,1,0,0,1,,,,,,,,,very_long,0.0739881981590499,,0,very_long,0.9468469,0.018290734,0.008181303,0.026681062,0.9468469
FKID003067,3067,2024-03-26 08:07:39.198466+00:00,2024-03-26 08:02:30.124000+00:00,12.9202917,77.6207772,12.92_77.621,,,unplanned,vehicle_breakdown,private_bus,hosur road,madiwala,,,13.0,1.0,3.0,0,0,0,0,0,off_peak,5.151241099999999,6.371570951722147,,0,0,1,0,0,0,1,1,1,,,,,,,,,medium,0.032915517539494,,0,medium,0.6817183,0.31633124,0.6817183,0.00046322102,0.0014872164
FKID003068,3068,2024-03-26 08:14:05.022059+00:00,2024-03-26 08:12:50.932000+00:00,12.919537,77.542205,12.92_77.542,,,unplanned,vehicle_breakdown,bmtc_bus,non-corridor,banashankari,,,13.0,1.0,3.0,0,0,0,0,0,off_peak,1.2348343166666669,8.10885959140454,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0435346689549601,,0,short,0.528582,0.528582,0.46900603,0.00048426597,0.0019277536
FKID003071,3071,2024-03-26 18:16:44.164163+00:00,2024-03-26 18:14:39.197000+00:00,12.9630608,77.7023872,12.963_77.702,,,unplanned,vehicle_breakdown,lcv,orr east 2,hal old airport,,,23.0,1.0,3.0,0,0,0,0,1,night,2.08278605,11.718272681131634,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.0382246130388637,,0,medium,0.8551678,0.14106779,0.8551678,0.0026556961,0.0011086705
FKID003072,3072,2024-03-26 18:27:12.867454+00:00,2024-03-26 18:25:21.420000+00:00,12.9962958,77.6687511,12.996_77.669,,,unplanned,vehicle_breakdown,heavy_vehicle,orr north 1,mahadevapura,,,23.0,1.0,3.0,0,0,0,0,1,night,1.8574575666666664,8.49074168402379,,0,0,1,0,0,0,1,0,0,,,,,,,,,medium,0.0350454770270919,,0,medium,0.65075034,0.34647572,0.65075034,0.0002669379,0.0025069932
FKID003073,3073,2024-03-26 20:22:34.161870+00:00,2024-03-26 20:15:39.268000+00:00,13.0098341,77.5837043,13.01_77.584,,,unplanned,others,,bellary road 1,sadashivanagar,,,1.0,2.0,3.0,0,0,0,0,1,night,6.914897833333333,4.4123005902114105,,0,0,0,0,0,0,0,0,0,,,,,,,,,very_long,0.2134184866521702,,0,very_long,0.6537382,0.04231672,0.20956708,0.09437799,0.6537382
FKID003079,3079,2024-03-26 20:34:18.499272+00:00,2024-03-26 20:33:12.874000+00:00,13.0101364,77.5830106,13.01_77.583,,,unplanned,tree_fall,,bellary road 1,sadashivanagar,,,2.0,2.0,3.0,0,0,0,0,1,night,1.0937545333333332,4.465249610149486,,0,0,0,0,0,0,0,0,0,,,,,,,,,medium,0.3004346612637604,,0,very_long,0.70334256,0.024276417,0.23324907,0.03913194,0.70334256
FKID003083,3083,2024-03-26 20:50:20.369784+00:00,2024-03-26 20:48:43.695000+00:00,12.9288692,77.545287,12.929_77.545,,,unplanned,vehicle_breakdown,bmtc_bus,orr west 1,banashankari,,,2.0,2.0,3.0,0,0,0,0,1,night,1.6112464,7.150761040691335,,0,0,1,0,0,0,1,0,1,,,,,,,,,medium,0.0277819870030315,,0,medium,0.7776372,0.22037666,0.7776372,0.00031451337,0.0016716411
