id,event_cause,corridor,junction,police_station,closure_risk_probability,predicted_duration_band,risk_level,risk_score,manpower,diversion,equipment,agency_alerts,hotspot_level,hotspot_score,actual_duration_band,_source_row,event_type,zone,latitude,longitude,start_datetime,duration_band,is_peak_hour,has_blocked_word,prob_duration_long,prob_duration_medium,prob_duration_short,prob_duration_very_long,total_events,avg_closure_risk,primary_trigger
FKID005205,construction,orr east 2,unknown,hal old airport,0.12093449455878297,long,high,63.44,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",high,52.20158623981774,long,5205,planned,east zone 1,12.9693719,77.7009665,2023-11-13 20:39:23.837000+00:00,long,0,0,0.9653324,0.0021707457,0.0061446424,0.02635222,102,0.07718817828050693,construction
FKID005206,vehicle_breakdown,orr east 1,unknown,hal old airport,0.10132413722255965,short,low,26.97,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,21.371340359902145,short,5206,unplanned,east zone 1,12.9337824,77.6890112,2023-11-13 20:47:18.867000+00:00,short,0,0,0.013672585,0.25962707,0.6553931,0.071307205,35,0.07918115314006124,vehicle_breakdown
FKID005865,vehicle_breakdown,non-corridor,hopefarmjunction,mahadevapura,0.09528306629011639,short,low,21.78,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.968183610634483,short,5865,unplanned,east zone 1,12.9842379,77.7508293,2023-11-13 20:49:57.819000+00:00,short,0,0,0.004270929,0.05296989,0.9171556,0.025603542,3,0.08194810316098526,vehicle_breakdown
FKID004497,accident,bellary road 1,unknown,high ground,0.10127528655830538,medium,medium,48.95,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",medium,27.959476106237446,medium,4497,unplanned,central zone 2,12.9968495,77.5847935,2023-11-13 20:48:32.053000+00:00,medium,0,0,0.023024324,0.8040909,0.087876484,0.08500828,49,0.07884217446392705,accident
FKID004499,pot_holes,orr east 1,unknown,hal old airport,0.09537164988469357,very_long,critical,62.7,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,21.371340359902145,very_long,4499,unplanned,east zone 1,12.9522803,77.7002234,2023-11-13 21:13:22.767000+00:00,very_long,0,0,0.046506673,0.008163923,0.012415269,0.93291414,35,0.07918115314006124,default
FKID005867,road_conditions,cbd 2,indianexpressjunction,cubbon park,0.09160655295624615,very_long,critical,57.89,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,5.9076850549550315,very_long,5867,unplanned,central zone 2,12.9838641,77.5967127,2023-11-13 21:32:01.824000+00:00,very_long,0,0,0.009813028,0.03233857,0.063499205,0.89434916,4,0.08307671585585805,default
FKID001592,pot_holes,non-corridor,28thmainjayanagarjunc,jayanagara,0.10503226955970854,very_long,critical,58.34,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,5.374497763750684,very_long,1592,unplanned,south zone 1,12.916735,77.5950683,2023-11-13 21:43:50.334000+00:00,very_long,0,0,0.008561219,0.0056946753,0.024749644,0.9609944,2,0.0849856503928767,default
FKID005868,others,non-corridor,rrr(okalipuram)junction,sheshadripuram,0.10870510662177324,very_long,critical,58.01,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,3.7201725642506687,short,5868,unplanned,central zone 2,12.9825394,77.5680497,2023-11-13 21:43:18.376000+00:00,short,0,0,0.02073438,0.07911763,0.098604254,0.8015437,3,0.08057635897859054,default
FKID005870,construction,orr north 1,"veerannapalyajunction(bel,ho)",k.g. halli,0.10404384154709584,very_long,critical,67.62,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",low,9.79327512361577,very_long,5870,unplanned,north zone 1,13.0416363,77.6135894,2023-11-13 21:52:26.625000+00:00,very_long,0,0,0.04454525,0.030241834,0.020461084,0.9047518,7,0.08266500353187911,construction
FKID005872,vehicle_breakdown,non-corridor,electroniccitygate-2junc,electronic city,0.0902541470331367,short,low,21.23,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,3.902604546753926,medium,5872,unplanned,unknown,12.8553985,77.6651426,2023-11-13 21:59:44.429000+00:00,medium,0,0,0.009292541,0.12888771,0.82308555,0.03873423,4,0.0772172727643979,vehicle_breakdown
FKID005873,congestion,non-corridor,arbindo circle,jayanagara,0.1061542978637238,short,low,14.28,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,low,5.0231492493554954,short,5873,unplanned,south zone 1,12.9171875,77.5868681,2023-11-13 22:08:19.586000+00:00,short,0,0,0.02897034,0.086958155,0.6910574,0.19301416,5,0.0835185499815856,default
FKID005874,pot_holes,cbd 1,shivajinagar(brv)junction,shivajinagar,0.09207741576162622,very_long,critical,57.49,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,4.502652679809487,very_long,5874,unplanned,central zone 2,12.9809483,77.6030933,2023-11-13 22:27:12.993000+00:00,very_long,0,0,0.013102876,0.034218844,0.054330528,0.8983478,2,0.08579007656598535,default
FKID005208,others,magadi road,unknown,kamakshipalya,0.1027705841466593,very_long,critical,68.62,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",high,40.82950206711888,very_long,5208,unplanned,west zone 1,12.9893396,77.4938904,2023-11-13 22:35:07.594000+00:00,very_long,0,0,0.0458383,0.07373955,0.17112002,0.70930207,77,0.07798577334625388,default
FKID005875,construction,orr north 1,"veerannapalyajunction(bel,ho)",k.g. halli,0.1071534085070669,long,high,57.76,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",low,9.79327512361577,long,5875,planned,north zone 1,13.0416928,77.6118382,2023-11-13 23:13:26.598000+00:00,long,0,1,0.46032473,0.2105825,0.10538651,0.22370632,7,0.08266500353187911,construction
FKID005876,others,orr east 1,5thmainhsr,hsr layout,0.11594977301265327,very_long,critical,58.59,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,4.588723836172604,very_long,5876,unplanned,south zone 2,12.9162053,77.6311916,2023-11-13 23:48:14.667000+00:00,very_long,0,0,0.06656486,0.015022308,0.041898556,0.87651426,2,0.0882492524620744,default
FKID005877,construction,non-corridor,k h road-siddaiahrdjunc(bmtc-bigbazaar),wilson garden,0.1589019179578185,long,medium,54.8,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"barricades, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",low,5.506040329902185,long,5877,planned,central zone 2,12.9534302,77.5911341,2023-11-13 23:59:16.944000+00:00,long,0,0,0.95032066,0.008066728,0.013404187,0.028208366,5,0.08017258085434817,construction
FKID005209,vehicle_breakdown,non-corridor,unknown,wilson garden,0.10877209043885722,short,low,27.76,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.895360245006387,short,5209,unplanned,south zone 1,12.9097357,77.5365061,2023-11-14 01:30:18.438000+00:00,short,0,0,0.009616848,0.08609014,0.8878787,0.016414298,36,0.07986743557161105,vehicle_breakdown
FKID005880,vehicle_breakdown,non-corridor,gowdanapalyajunction,k.s. layout,0.10316732511711603,short,low,21.91,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.210614525139661,short,5880,unplanned,south zone 1,12.9135866,77.5590245,2023-11-14 01:32:54.012000+00:00,short,0,0,0.005623064,0.061311077,0.921665,0.011400825,1,0.1117318435754189,vehicle_breakdown
FKID005881,vehicle_breakdown,mysore road,sattelitebusstandjunc,byatarayanapura,0.1358627542383925,short,low,25.7,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.960505849509866,short,5881,unplanned,west zone 2,12.9557367,77.5460608,2023-11-14 02:01:21.512000+00:00,short,0,0,0.0047277734,0.1954605,0.77496743,0.024844259,23,0.07601445284313903,vehicle_breakdown
FKID005883,vehicle_breakdown,mysore road,toll gate mysore road,byatarayanapura,0.1320742234943395,medium,medium,37.08,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,3.7890023368677603,medium,5883,unplanned,central zone 2,12.9574675,77.5519898,2023-11-14 02:25:51.726000+00:00,medium,0,0,0.005836006,0.7242402,0.26039636,0.009527459,3,0.08254292391050745,vehicle_breakdown
FKID005210,vehicle_breakdown,non-corridor,unknown,kengeri,0.10703091208673085,short,low,22.17,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.5051714817361574,medium,5210,unplanned,west zone 1,12.9262483,77.5318283,2023-11-14 02:29:38.088000+00:00,medium,0,0,0.006786325,0.13107786,0.84830284,0.01383295,5,0.0858620423353188,vehicle_breakdown
FKID005884,vehicle_breakdown,orr west 1,pes-devegowdacircle,byatarayanapura,0.09798580364137424,short,low,26.63,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.083783783783783,short,5884,unplanned,west zone 1,12.94077639,77.5313357,2023-11-14 03:05:49.001000+00:00,short,1,0,0.0059027076,0.47191095,0.5144401,0.0077461977,1,0.1081081081081081,vehicle_breakdown
FKID005886,vehicle_breakdown,non-corridor,elitejunc,upparpet,0.09713060830492207,short,low,26.59,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.051276505658673,short,5886,unplanned,central zone 2,12.9754056,77.5759283,2023-11-14 03:51:25.199000+00:00,short,1,0,0.0034587544,0.05691854,0.9321145,0.0075082364,4,0.08146504301881922,vehicle_breakdown
FKID005887,vehicle_breakdown,irr(thanisandra road),jaipuria-adugodi,adugodi,0.09656720461318162,short,low,26.72,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.57810043848763,short,5887,unplanned,south zone 2,12.9355386,77.6246717,2023-11-14 04:13:05.841000+00:00,short,1,0,0.0066058575,0.4494056,0.5357697,0.0082188025,2,0.08794572681393231,vehicle_breakdown
FKID005888,accident,mysore road,oldpolicestation-ashoknagar,ashok nagar,0.10992105263157889,short,medium,33.25,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",low,4.356680517127728,medium,5888,unplanned,central zone 1,12.9685001,77.6059821,2023-11-14 05:00:00.447000+00:00,medium,1,0,0.0059644193,0.054112013,0.83693,0.10299354,5,0.08161944334650653,accident
FKID004512,accident,non-corridor,unknown,yelahanka,0.10257211538461533,short,medium,42.88,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",high,37.544375178449926,short,4512,unplanned,north zone 2,13.0841133,77.5518104,2023-11-14 05:22:03.832884+00:00,short,1,0,0.0010228864,0.03497328,0.8773367,0.08666719,46,0.07841071938428366,accident
FKID005892,vehicle_breakdown,varthur road,maratahallibridgejunc,hal old airport,0.09177272429190586,short,low,27.47,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,7.787537135706593,short,5892,unplanned,east zone 1,12.9600197,77.7015047,2023-11-14 06:23:12.182000+00:00,short,1,0,0.013440186,0.24159712,0.7331996,0.0117630875,8,0.08535820387733126,vehicle_breakdown
FKID005893,vehicle_breakdown,non-corridor,fti junction(kanteeravastudio),rajajinagar,0.10263805890650587,short,low,25.89,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.224018906283494,short,5893,unplanned,west zone 1,13.019645,77.5318817,2023-11-14 07:10:54.803000+00:00,short,0,1,0.0016287214,0.12925787,0.8624807,0.006632745,4,0.08640054017952838,vehicle_breakdown
FKID005894,vehicle_breakdown,airport new south road,hennurroad-orr junc,k.g. halli,0.11069576252482893,short,low,22.24,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.18807344624658,short,5894,unplanned,north zone 1,13.0294335,77.631072,2023-11-14 07:31:09.801000+00:00,short,0,0,0.003606847,0.4478555,0.5406949,0.00784276,5,0.07680209846418799,vehicle_breakdown
FKID005895,vehicle_breakdown,tumkur road,ms ramaiahjunc(tollgate),yeshwanthpura,0.09740400913296637,medium,medium,36.03,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,5.473751386961482,medium,5895,unplanned,west zone 2,13.0180643,77.5593662,2023-11-14 08:29:03.998000+00:00,medium,0,0,0.00212953,0.90874726,0.08393452,0.005188699,6,0.07925003962747089,vehicle_breakdown
FKID005899,vehicle_breakdown,non-corridor,linkroadmalleswaramjunc,sheshadripuram,0.11447374847034872,short,low,26.28,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,3.763211534985684,short,5899,unplanned,central zone 2,12.9928507,77.5741189,2023-11-14 19:24:07.677000+00:00,short,0,1,0.0035551698,0.35420513,0.6289855,0.013254185,3,0.08180604385673383,vehicle_breakdown
FKID005211,others,non-corridor,unknown,hennuru,0.10336561744368106,long,medium,54.65,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"reflective jackets, traffic cones","control room, traffic police",high,43.13487252905986,long,5211,unplanned,east zone 2,13.0570632,77.6484321,2023-11-14 19:27:14.312000+00:00,long,0,0,0.927981,0.00783672,0.020154785,0.04402748,46,0.07528207225885311,default
